id,name,code,parent_id/id,type,user_type/id,reconcile
5112-40,Transportation: Car / Bus / Truck rent,5112-40,5112-00,Regular,account.data_account_type_expense,FALSE
5112-41,Transportation: Maintenance / repair,5112-41,5112-00,Regular,account.data_account_type_expense,FALSE
5112-42,Transportation: Gasoline / Petrol,5112-42,5112-00,Regular,account.data_account_type_expense,FALSE
5112-43,Transportation: Insurance / Tax,5112-43,5112-00,Regular,account.data_account_type_expense,FALSE
5112-44,Transportation: Others,5112-44,5112-00,Regular,account.data_account_type_expense,FALSE
5112-45,Social activity: Cultural event,5112-45,5112-00,Regular,account.data_account_type_expense,FALSE
5112-46,Social activity: Special day /event,5112-46,5112-00,Regular,account.data_account_type_expense,FALSE
5112-47,Social activity: Sport event,5112-47,5112-00,Regular,account.data_account_type_expense,FALSE
5112-48,Social activity: Field Trip,5112-48,5112-00,Regular,account.data_account_type_expense,FALSE
5112-49,Social activity: Prize for sport & culture event,5112-49,5112-00,Regular,account.data_account_type_expense,FALSE
5112-50,Social activity: Others,5112-50,5112-00,Regular,account.data_account_type_expense,FALSE
5112-51,Food: Rice,5112-51,5112-00,Regular,account.data_account_type_expense,FALSE
5112-52,Food: Vegetable / Meat/ Fish/ Egg/ Fruit,5112-52,5112-00,Regular,account.data_account_type_expense,FALSE
5112-53,Food: Ingredients,5112-53,5112-00,Regular,account.data_account_type_expense,FALSE
5112-54,Food: Snack,5112-54,5112-00,Regular,account.data_account_type_expense,FALSE
5112-55,Food: Charcoal,5112-55,5112-00,Regular,account.data_account_type_expense,FALSE
5112-56,Food: Others,5112-56,5112-00,Regular,account.data_account_type_expense,FALSE
5112-57,Medical & Health care: First Aid Kit provided by HwF,5112-57,5112-00,Regular,account.data_account_type_expense,FALSE
5112-58,Medical & Health care: Medical supply,5112-58,5112-00,Regular,account.data_account_type_expense,FALSE
5112-59,Medical & Health care: Vitamin,5112-59,5112-00,Regular,account.data_account_type_expense,FALSE
5112-60,Medical & Health care: Milk,5112-60,5112-00,Regular,account.data_account_type_expense,FALSE
5112-61,Medical & Health care: Personal hygiene & Toiletries,5112-61,5112-00,Regular,account.data_account_type_expense,FALSE
5112-62,Medical & Health care: Health education / Training,5112-62,5112-00,Regular,account.data_account_type_expense,FALSE
5112-63,Medical & Health care: Others,5112-63,5112-00,Regular,account.data_account_type_expense,FALSE
5112-64,Capacity building: Teacher training/ workshop,5112-64,5112-00,Regular,account.data_account_type_expense,FALSE
5112-65,Capacity building: Teacher Meeting,5112-65,5112-00,Regular,account.data_account_type_expense,FALSE
5112-66,Capacity building: Parent visiting/ meeting,5112-66,5112-00,Regular,account.data_account_type_expense,FALSE
5112-67,Capacity building: Others,5112-67,5112-00,Regular,account.data_account_type_expense,FALSE
5112-68,Miscellaneous : Miscellaneous,5112-68,5112-00,Regular,account.data_account_type_expense,FALSE
5112-69,Ah Yone Thit (other donor),5112-69,5112-00,Regular,account.data_account_type_expense,FALSE
5120-00,Rays of Hope School,5120-00,5100-00,View,account.data_account_type_view,FALSE
5121-00,Ah Yone Thit,5121-00,5120-00,View,account.data_account_type_view,FALSE
5121-01,Salary: Director,5121-01,5121-00,Regular,account.data_account_type_expense,FALSE
5121-02,Salary: Head master,5121-02,5121-00,Regular,account.data_account_type_expense,FALSE
5121-03,Salary: Senior Teacher,5121-03,5121-00,Regular,account.data_account_type_expense,FALSE
5121-04,Salary: Junior Teacher,5121-04,5121-00,Regular,account.data_account_type_expense,FALSE
5121-05,Salary: Specific teacher,5121-05,5121-00,Regular,account.data_account_type_expense,FALSE
5121-06,Salary: Cook,5121-06,5121-00,Regular,account.data_account_type_expense,FALSE
5121-07,Salary: Guard / Dormitory,5121-07,5121-00,Regular,account.data_account_type_expense,FALSE
5121-08,Salary: Driver,5121-08,5121-00,Regular,account.data_account_type_expense,FALSE
5121-09,Salary: Other Staff,5121-09,5121-00,Regular,account.data_account_type_expense,FALSE
5121-10,Supplies & teaching resource: Stationery,5121-10,5121-00,Regular,account.data_account_type_expense,FALSE
5121-11,Supplies & teaching resource: Textbook / Exercise book,5121-11,5121-00,Regular,account.data_account_type_expense,FALSE
5121-12,Supplies & teaching resource: Craft / Art / Vocational training materials,5121-12,5121-00,Regular,account.data_account_type_expense,FALSE
5121-13,Supplies & teaching resource: Sport supplies,5121-13,5121-00,Regular,account.data_account_type_expense,FALSE
5121-14,Supplies & teaching resource: Books for library,5121-14,5121-00,Regular,account.data_account_type_expense,FALSE
5121-15,Supplies & teaching resource: Student uniform,5121-15,5121-00,Regular,account.data_account_type_expense,FALSE
5121-16,Supplies & teaching resource: Teacher uniform,5121-16,5121-00,Regular,account.data_account_type_expense,FALSE
5121-17,Supplies & teaching resource: Teacher supplies,5121-17,5121-00,Regular,account.data_account_type_expense,FALSE
5121-18,Supplies & teaching resource: Prize for outstanding student,5121-18,5121-00,Regular,account.data_account_type_expense,FALSE
5121-19,Supplies & teaching resource: Others,5121-19,5121-00,Regular,account.data_account_type_expense,FALSE
5121-20,Utilities: Sanitation,5121-20,5121-00,Regular,account.data_account_type_expense,FALSE
5121-21,Utilities: Electricity,5121-21,5121-00,Regular,account.data_account_type_expense,FALSE
5121-22,Utilities: Drinking water,5121-22,5121-00,Regular,account.data_account_type_expense,FALSE
5121-23,Utilities: Used water,5121-23,5121-00,Regular,account.data_account_type_expense,FALSE
5121-24,Utilities: Telephone fee,5121-24,5121-00,Regular,account.data_account_type_expense,FALSE
5121-25,Utilities: Internet fee,5121-25,5121-00,Regular,account.data_account_type_expense,FALSE
5121-26,Utilities: Others,5121-26,5121-00,Regular,account.data_account_type_expense,FALSE
5121-27,Facilities: House/ building / land Rent,5121-27,5121-00,Regular,account.data_account_type_expense,FALSE
5121-28,Facilities: Maintenance and school improvement,5121-28,5121-00,Regular,account.data_account_type_expense,FALSE
5121-29,Facilities: Construction,5121-29,5121-00,Regular,account.data_account_type_expense,FALSE
5121-30,Facilities: Security & Emergency,5121-30,5121-00,Regular,account.data_account_type_expense,FALSE
5121-31,Facilities: Others,5121-31,5121-00,Regular,account.data_account_type_expense,FALSE
5121-32,Equipment & Furniture: School / Class room/ library equipment,5121-32,5121-00,Regular,account.data_account_type_expense,FALSE
5121-33,Equipment & Furniture: School / Class room/ library furniture,5121-33,5121-00,Regular,account.data_account_type_expense,FALSE
5121-34,"Equipment & Furniture: Computer, Comunication & accessories",5121-34,5121-00,Regular,account.data_account_type_expense,FALSE
5121-35,Equipment & Furniture: Equipment for vocational training,5121-35,5121-00,Regular,account.data_account_type_expense,FALSE
5121-36,Equipment & Furniture: Sport equipment,5121-36,5121-00,Regular,account.data_account_type_expense,FALSE
5121-37,Equipment & Furniture: Musical instrument & Technical devices,5121-37,5121-00,Regular,account.data_account_type_expense,FALSE
5121-38,Equipment & Furniture: Kitchen & Eating equipment,5121-38,5121-00,Regular,account.data_account_type_expense,FALSE
5121-39,Equipment & Furniture: Others,5121-39,5121-00,Regular,account.data_account_type_expense,FALSE
5121-40,Transportation: Car / Bus / Truck rent,5121-40,5121-00,Regular,account.data_account_type_expense,FALSE
5121-41,Transportation: Maintenance / repair,5121-41,5121-00,Regular,account.data_account_type_expense,FALSE
5121-42,Transportation: Gasoline / Petrol,5121-42,5121-00,Regular,account.data_account_type_expense,FALSE
5121-43,Transportation: Insurance / Tax,5121-43,5121-00,Regular,account.data_account_type_expense,FALSE
5121-44,Transportation: Others,5121-44,5121-00,Regular,account.data_account_type_expense,FALSE
5121-45,Social activity: Cultural event,5121-45,5121-00,Regular,account.data_account_type_expense,FALSE
5121-46,Social activity: Special day /event,5121-46,5121-00,Regular,account.data_account_type_expense,FALSE
5121-47,Social activity: Sport event,5121-47,5121-00,Regular,account.data_account_type_expense,FALSE
5121-48,Social activity: Field Trip,5121-48,5121-00,Regular,account.data_account_type_expense,FALSE
5121-49,Social activity: Prize for sport & culture event,5121-49,5121-00,Regular,account.data_account_type_expense,FALSE
5121-50,Social activity: Others,5121-50,5121-00,Regular,account.data_account_type_expense,FALSE
5121-51,Food: Rice,5121-51,5121-00,Regular,account.data_account_type_expense,FALSE
5121-52,Food: Vegetable / Meat/ Fish/ Egg/ Fruit,5121-52,5121-00,Regular,account.data_account_type_expense,FALSE
5121-53,Food: Ingredients,5121-53,5121-00,Regular,account.data_account_type_expense,FALSE
5121-54,Food: Snack,5121-54,5121-00,Regular,account.data_account_type_expense,FALSE
5121-55,Food: Charcoal,5121-55,5121-00,Regular,account.data_account_type_expense,FALSE
5121-56,Food: Others,5121-56,5121-00,Regular,account.data_account_type_expense,FALSE
5121-57,Medical & Health care: First Aid Kit provided by HwF,5121-57,5121-00,Regular,account.data_account_type_expense,FALSE
5121-58,Medical & Health care: Medical supply,5121-58,5121-00,Regular,account.data_account_type_expense,FALSE
5121-59,Medical & Health care: Vitamin,5121-59,5121-00,Regular,account.data_account_type_expense,FALSE
5121-60,Medical & Health care: Milk,5121-60,5121-00,Regular,account.data_account_type_expense,FALSE
5121-61,Medical & Health care: Personal hygiene & Toiletries,5121-61,5121-00,Regular,account.data_account_type_expense,FALSE
5121-62,Medical & Health care: Health education / Training,5121-62,5121-00,Regular,account.data_account_type_expense,FALSE
5121-63,Medical & Health care: Others,5121-63,5121-00,Regular,account.data_account_type_expense,FALSE
5121-64,Capacity building: Teacher training/ workshop,5121-64,5121-00,Regular,account.data_account_type_expense,FALSE
5121-65,Capacity building: Teacher Meeting,5121-65,5121-00,Regular,account.data_account_type_expense,FALSE
5121-66,Capacity building: Parent visiting/ meeting,5121-66,5121-00,Regular,account.data_account_type_expense,FALSE
5121-67,Capacity building: Others,5121-67,5121-00,Regular,account.data_account_type_expense,FALSE
5121-68,Miscellaneous : Miscellaneous,5121-68,5121-00,Regular,account.data_account_type_expense,FALSE
5121-69,Ah Yone Thit (other donor),5121-69,5121-00,Regular,account.data_account_type_expense,FALSE
5122-00,BHSOH Leaning Center,5122-00,5120-00,View,account.data_account_type_view,FALSE
5122-01,Salary: Director,5122-01,5122-00,Regular,account.data_account_type_expense,FALSE
5122-02,Salary: Head master,5122-02,5122-00,Regular,account.data_account_type_expense,FALSE
5122-03,Salary: Senior Teacher,5122-03,5122-00,Regular,account.data_account_type_expense,FALSE
5122-04,Salary: Junior Teacher,5122-04,5122-00,Regular,account.data_account_type_expense,FALSE
5122-05,Salary: Specific teacher,5122-05,5122-00,Regular,account.data_account_type_expense,FALSE
5122-06,Salary: Cook,5122-06,5122-00,Regular,account.data_account_type_expense,FALSE
5122-07,Salary: Guard / Dormitory,5122-07,5122-00,Regular,account.data_account_type_expense,FALSE
5122-08,Salary: Driver,5122-08,5122-00,Regular,account.data_account_type_expense,FALSE
5122-09,Salary: Other Staff,5122-09,5122-00,Regular,account.data_account_type_expense,FALSE
5122-10,Supplies & teaching resource: Stationery,5122-10,5122-00,Regular,account.data_account_type_expense,FALSE
5122-11,Supplies & teaching resource: Textbook / Exercise book,5122-11,5122-00,Regular,account.data_account_type_expense,FALSE
5122-12,Supplies & teaching resource: Craft / Art / Vocational training materials,5122-12,5122-00,Regular,account.data_account_type_expense,FALSE
5122-13,Supplies & teaching resource: Sport supplies,5122-13,5122-00,Regular,account.data_account_type_expense,FALSE
5122-14,Supplies & teaching resource: Books for library,5122-14,5122-00,Regular,account.data_account_type_expense,FALSE
5122-15,Supplies & teaching resource: Student uniform,5122-15,5122-00,Regular,account.data_account_type_expense,FALSE
5122-16,Supplies & teaching resource: Teacher uniform,5122-16,5122-00,Regular,account.data_account_type_expense,FALSE
5122-17,Supplies & teaching resource: Teacher supplies,5122-17,5122-00,Regular,account.data_account_type_expense,FALSE
5122-18,Supplies & teaching resource: Prize for outstanding student,5122-18,5122-00,Regular,account.data_account_type_expense,FALSE
5122-19,Supplies & teaching resource: Others,5122-19,5122-00,Regular,account.data_account_type_expense,FALSE
5122-20,Utilities: Sanitation,5122-20,5122-00,Regular,account.data_account_type_expense,FALSE
5122-21,Utilities: Electricity,5122-21,5122-00,Regular,account.data_account_type_expense,FALSE
5122-22,Utilities: Drinking water,5122-22,5122-00,Regular,account.data_account_type_expense,FALSE
5122-23,Utilities: Used water,5122-23,5122-00,Regular,account.data_account_type_expense,FALSE
5122-24,Utilities: Telephone fee,5122-24,5122-00,Regular,account.data_account_type_expense,FALSE
5122-25,Utilities: Internet fee,5122-25,5122-00,Regular,account.data_account_type_expense,FALSE
5122-26,Utilities: Others,5122-26,5122-00,Regular,account.data_account_type_expense,FALSE
5122-27,Facilities: House/ building / land Rent,5122-27,5122-00,Regular,account.data_account_type_expense,FALSE
5122-28,Facilities: Maintenance and school improvement,5122-28,5122-00,Regular,account.data_account_type_expense,FALSE
5122-29,Facilities: Construction,5122-29,5122-00,Regular,account.data_account_type_expense,FALSE
5122-30,Facilities: Security & Emergency,5122-30,5122-00,Regular,account.data_account_type_expense,FALSE
5122-31,Facilities: Others,5122-31,5122-00,Regular,account.data_account_type_expense,FALSE
5122-32,Equipment & Furniture: School / Class room/ library equipment,5122-32,5122-00,Regular,account.data_account_type_expense,FALSE
5122-33,Equipment & Furniture: School / Class room/ library furniture,5122-33,5122-00,Regular,account.data_account_type_expense,FALSE
5122-34,"Equipment & Furniture: Computer, Comunication & accessories",5122-34,5122-00,Regular,account.data_account_type_expense,FALSE
5122-35,Equipment & Furniture: Equipment for vocational training,5122-35,5122-00,Regular,account.data_account_type_expense,FALSE
5122-36,Equipment & Furniture: Sport equipment,5122-36,5122-00,Regular,account.data_account_type_expense,FALSE
5122-37,Equipment & Furniture: Musical instrument & Technical devices,5122-37,5122-00,Regular,account.data_account_type_expense,FALSE
5122-38,Equipment & Furniture: Kitchen & Eating equipment,5122-38,5122-00,Regular,account.data_account_type_expense,FALSE
5122-39,Equipment & Furniture: Others,5122-39,5122-00,Regular,account.data_account_type_expense,FALSE
5122-40,Transportation: Car / Bus / Truck rent,5122-40,5122-00,Regular,account.data_account_type_expense,FALSE
5122-41,Transportation: Maintenance / repair,5122-41,5122-00,Regular,account.data_account_type_expense,FALSE
5122-42,Transportation: Gasoline / Petrol,5122-42,5122-00,Regular,account.data_account_type_expense,FALSE
5122-43,Transportation: Insurance / Tax,5122-43,5122-00,Regular,account.data_account_type_expense,FALSE
5122-44,Transportation: Others,5122-44,5122-00,Regular,account.data_account_type_expense,FALSE
5122-45,Social activity: Cultural event,5122-45,5122-00,Regular,account.data_account_type_expense,FALSE
5122-46,Social activity: Special day /event,5122-46,5122-00,Regular,account.data_account_type_expense,FALSE
5122-47,Social activity: Sport event,5122-47,5122-00,Regular,account.data_account_type_expense,FALSE
5122-48,Social activity: Field Trip,5122-48,5122-00,Regular,account.data_account_type_expense,FALSE
5122-49,Social activity: Prize for sport & culture event,5122-49,5122-00,Regular,account.data_account_type_expense,FALSE
5122-50,Social activity: Others,5122-50,5122-00,Regular,account.data_account_type_expense,FALSE
5122-51,Food: Rice,5122-51,5122-00,Regular,account.data_account_type_expense,FALSE
5122-52,Food: Vegetable / Meat/ Fish/ Egg/ Fruit,5122-52,5122-00,Regular,account.data_account_type_expense,FALSE
5122-53,Food: Ingredients,5122-53,5122-00,Regular,account.data_account_type_expense,FALSE
5122-54,Food: Snack,5122-54,5122-00,Regular,account.data_account_type_expense,FALSE
5122-55,Food: Charcoal,5122-55,5122-00,Regular,account.data_account_type_expense,FALSE
5122-56,Food: Others,5122-56,5122-00,Regular,account.data_account_type_expense,FALSE
5122-57,Medical & Health care: First Aid Kit provided by HwF,5122-57,5122-00,Regular,account.data_account_type_expense,FALSE
5122-58,Medical & Health care: Medical supply,5122-58,5122-00,Regular,account.data_account_type_expense,FALSE
5122-59,Medical & Health care: Vitamin,5122-59,5122-00,Regular,account.data_account_type_expense,FALSE
5122-60,Medical & Health care: Milk,5122-60,5122-00,Regular,account.data_account_type_expense,FALSE
5122-61,Medical & Health care: Personal hygiene & Toiletries,5122-61,5122-00,Regular,account.data_account_type_expense,FALSE
5122-62,Medical & Health care: Health education / Training,5122-62,5122-00,Regular,account.data_account_type_expense,FALSE
5122-63,Medical & Health care: Others,5122-63,5122-00,Regular,account.data_account_type_expense,FALSE
5122-64,Capacity building: Teacher training/ workshop,5122-64,5122-00,Regular,account.data_account_type_expense,FALSE
5122-65,Capacity building: Teacher Meeting,5122-65,5122-00,Regular,account.data_account_type_expense,FALSE
5122-66,Capacity building: Parent visiting/ meeting,5122-66,5122-00,Regular,account.data_account_type_expense,FALSE
5122-67,Capacity building: Others,5122-67,5122-00,Regular,account.data_account_type_expense,FALSE
5122-68,Miscellaneous : Miscellaneous,5122-68,5122-00,Regular,account.data_account_type_expense,FALSE
5121-04,BHSOH (other donors),5121-04,5122-00,Regular,account.data_account_type_expense,FALSE
5123-00,KM 42 Leaning Center,5123-00,5120-00,View,account.data_account_type_view,FALSE
5123-01,Salary: Director,5123-01,5123-00,Regular,account.data_account_type_expense,FALSE
5123-02,Salary: Head master,5123-02,5123-00,Regular,account.data_account_type_expense,FALSE
5123-03,Salary: Senior Teacher,5123-03,5123-00,Regular,account.data_account_type_expense,FALSE
5123-04,Salary: Junior Teacher,5123-04,5123-00,Regular,account.data_account_type_expense,FALSE
5123-05,Salary: Specific teacher,5123-05,5123-00,Regular,account.data_account_type_expense,FALSE
5123-06,Salary: Cook,5123-06,5123-00,Regular,account.data_account_type_expense,FALSE
5123-07,Salary: Guard / Dormitory,5123-07,5123-00,Regular,account.data_account_type_expense,FALSE
5123-08,Salary: Driver,5123-08,5123-00,Regular,account.data_account_type_expense,FALSE
5123-09,Salary: Other Staff,5123-09,5123-00,Regular,account.data_account_type_expense,FALSE
5123-10,Supplies & teaching resource: Stationery,5123-10,5123-00,Regular,account.data_account_type_expense,FALSE
5123-11,Supplies & teaching resource: Textbook / Exercise book,5123-11,5123-00,Regular,account.data_account_type_expense,FALSE
5123-12,Supplies & teaching resource: Craft / Art / Vocational training materials,5123-12,5123-00,Regular,account.data_account_type_expense,FALSE
5123-13,Supplies & teaching resource: Sport supplies,5123-13,5123-00,Regular,account.data_account_type_expense,FALSE
5123-14,Supplies & teaching resource: Books for library,5123-14,5123-00,Regular,account.data_account_type_expense,FALSE
5123-15,Supplies & teaching resource: Student uniform,5123-15,5123-00,Regular,account.data_account_type_expense,FALSE
5123-16,Supplies & teaching resource: Teacher uniform,5123-16,5123-00,Regular,account.data_account_type_expense,FALSE
5123-17,Supplies & teaching resource: Teacher supplies,5123-17,5123-00,Regular,account.data_account_type_expense,FALSE
5123-18,Supplies & teaching resource: Prize for outstanding student,5123-18,5123-00,Regular,account.data_account_type_expense,FALSE
5123-19,Supplies & teaching resource: Others,5123-19,5123-00,Regular,account.data_account_type_expense,FALSE
5123-20,Utilities: Sanitation,5123-20,5123-00,Regular,account.data_account_type_expense,FALSE
5123-21,Utilities: Electricity,5123-21,5123-00,Regular,account.data_account_type_expense,FALSE
5123-22,Utilities: Drinking water,5123-22,5123-00,Regular,account.data_account_type_expense,FALSE
5123-23,Utilities: Used water,5123-23,5123-00,Regular,account.data_account_type_expense,FALSE
5123-24,Utilities: Telephone fee,5123-24,5123-00,Regular,account.data_account_type_expense,FALSE
5123-25,Utilities: Internet fee,5123-25,5123-00,Regular,account.data_account_type_expense,FALSE
5123-26,Utilities: Others,5123-26,5123-00,Regular,account.data_account_type_expense,FALSE
5123-27,Facilities: House/ building / land Rent,5123-27,5123-00,Regular,account.data_account_type_expense,FALSE
5123-28,Facilities: Maintenance and school improvement,5123-28,5123-00,Regular,account.data_account_type_expense,FALSE
5123-29,Facilities: Construction,5123-29,5123-00,Regular,account.data_account_type_expense,FALSE
5123-30,Facilities: Security & Emergency,5123-30,5123-00,Regular,account.data_account_type_expense,FALSE
5123-31,Facilities: Others,5123-31,5123-00,Regular,account.data_account_type_expense,FALSE
5123-32,Equipment & Furniture: School / Class room/ library equipment,5123-32,5123-00,Regular,account.data_account_type_expense,FALSE
5123-33,Equipment & Furniture: School / Class room/ library furniture,5123-33,5123-00,Regular,account.data_account_type_expense,FALSE
5123-34,"Equipment & Furniture: Computer, Comunication & accessories",5123-34,5123-00,Regular,account.data_account_type_expense,FALSE
5123-35,Equipment & Furniture: Equipment for vocational training,5123-35,5123-00,Regular,account.data_account_type_expense,FALSE
5123-36,Equipment & Furniture: Sport equipment,5123-36,5123-00,Regular,account.data_account_type_expense,FALSE
5123-37,Equipment & Furniture: Musical instrument & Technical devices,5123-37,5123-00,Regular,account.data_account_type_expense,FALSE
5123-38,Equipment & Furniture: Kitchen & Eating equipment,5123-38,5123-00,Regular,account.data_account_type_expense,FALSE
5123-39,Equipment & Furniture: Others,5123-39,5123-00,Regular,account.data_account_type_expense,FALSE
5123-40,Transportation: Car / Bus / Truck rent,5123-40,5123-00,Regular,account.data_account_type_expense,FALSE
5123-41,Transportation: Maintenance / repair,5123-41,5123-00,Regular,account.data_account_type_expense,FALSE
5123-42,Transportation: Gasoline / Petrol,5123-42,5123-00,Regular,account.data_account_type_expense,FALSE
5123-43,Transportation: Insurance / Tax,5123-43,5123-00,Regular,account.data_account_type_expense,FALSE
5123-44,Transportation: Others,5123-44,5123-00,Regular,account.data_account_type_expense,FALSE
5123-45,Social activity: Cultural event,5123-45,5123-00,Regular,account.data_account_type_expense,FALSE
5123-46,Social activity: Special day /event,5123-46,5123-00,Regular,account.data_account_type_expense,FALSE
5123-47,Social activity: Sport event,5123-47,5123-00,Regular,account.data_account_type_expense,FALSE
5123-48,Social activity: Field Trip,5123-48,5123-00,Regular,account.data_account_type_expense,FALSE
5123-49,Social activity: Prize for sport & culture event,5123-49,5123-00,Regular,account.data_account_type_expense,FALSE
5123-50,Social activity: Others,5123-50,5123-00,Regular,account.data_account_type_expense,FALSE
5123-51,Food: Rice,5123-51,5123-00,Regular,account.data_account_type_expense,FALSE
5123-52,Food: Vegetable / Meat/ Fish/ Egg/ Fruit,5123-52,5123-00,Regular,account.data_account_type_expense,FALSE
5123-53,Food: Ingredients,5123-53,5123-00,Regular,account.data_account_type_expense,FALSE
5123-54,Food: Snack,5123-54,5123-00,Regular,account.data_account_type_expense,FALSE
5123-55,Food: Charcoal,5123-55,5123-00,Regular,account.data_account_type_expense,FALSE
5123-56,Food: Others,5123-56,5123-00,Regular,account.data_account_type_expense,FALSE
5123-57,Medical & Health care: First Aid Kit provided by HwF,5123-57,5123-00,Regular,account.data_account_type_expense,FALSE
5123-58,Medical & Health care: Medical supply,5123-58,5123-00,Regular,account.data_account_type_expense,FALSE
5123-59,Medical & Health care: Vitamin,5123-59,5123-00,Regular,account.data_account_type_expense,FALSE
5123-60,Medical & Health care: Milk,5123-60,5123-00,Regular,account.data_account_type_expense,FALSE
5123-61,Medical & Health care: Personal hygiene & Toiletries,5123-61,5123-00,Regular,account.data_account_type_expense,FALSE
5123-62,Medical & Health care: Health education / Training,5123-62,5123-00,Regular,account.data_account_type_expense,FALSE
5123-63,Medical & Health care: Others,5123-63,5123-00,Regular,account.data_account_type_expense,FALSE
5123-64,Capacity building: Teacher training/ workshop,5123-64,5123-00,Regular,account.data_account_type_expense,FALSE
5123-65,Capacity building: Teacher Meeting,5123-65,5123-00,Regular,account.data_account_type_expense,FALSE
